TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/10/18
TIME	15:14:29
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	400.0000
LASTX	700.0000
NPOINTS	301
FIRSTY	14.18218
MAXY	72.88549
MINY	5.38279
XYDATA
400.0000	14.1822
401.0000	14.5467
402.0000	14.9637
403.0000	15.3405
404.0000	15.7012
405.0000	16.0195
406.0000	16.3169
407.0000	16.6542
408.0000	16.9689
409.0000	17.2734
410.0000	17.5231
411.0000	17.7812
412.0000	18.0108
413.0000	18.1988
414.0000	18.3599
415.0000	18.5295
416.0000	18.7001
417.0000	18.8355
418.0000	18.9651
419.0000	19.0886
420.0000	19.1936
421.0000	19.2564
422.0000	19.3093
423.0000	19.3551
424.0000	19.4002
425.0000	19.4102
426.0000	19.4315
427.0000	19.481
428.0000	19.5346
429.0000	19.558
430.0000	19.5534
431.0000	19.5507
432.0000	19.5515
433.0000	19.5576
434.0000	19.604
435.0000	19.641
436.0000	19.6633
437.0000	19.6479
438.0000	19.6436
439.0000	19.6228
440.0000	19.6026
441.0000	19.5732
442.0000	19.5571
443.0000	19.4893
444.0000	19.4482
445.0000	19.3673
446.0000	19.3205
447.0000	19.2576
448.0000	19.1905
449.0000	19.1313
450.0000	19.0503
451.0000	18.9576
452.0000	18.869
453.0000	18.7689
454.0000	18.7121
455.0000	18.6247
456.0000	18.5286
457.0000	18.4154
458.0000	18.331
459.0000	18.286
460.0000	18.269
461.0000	18.2371
462.0000	18.1632
463.0000	18.0842
464.0000	18.0441
465.0000	18.0396
466.0000	18.0427
467.0000	18.0259
468.0000	18.0155
469.0000	18.0278
470.0000	18.0431
471.0000	18.046
472.0000	18.0281
473.0000	18.0272
474.0000	18.0539
475.0000	18.0868
476.0000	18.1084
477.0000	18.1536
478.0000	18.1817
479.0000	18.2174
480.0000	18.2235
481.0000	18.2333
482.0000	18.2614
483.0000	18.2962
484.0000	18.2976
485.0000	18.3008
486.0000	18.2947
487.0000	18.3048
488.0000	18.3179
489.0000	18.3109
490.0000	18.3382
491.0000	18.3371
492.0000	18.3595
493.0000	18.3571
494.0000	18.3349
495.0000	18.3056
496.0000	18.2811
497.0000	18.2739
498.0000	18.2713
499.0000	18.2958
500.0000	18.2963
501.0000	18.2748
502.0000	18.2641
503.0000	18.2435
504.0000	18.1965
505.0000	18.1421
506.0000	18.1311
507.0000	18.1598
508.0000	18.1505
509.0000	18.1251
510.0000	18.1223
511.0000	18.1283
512.0000	18.1392
513.0000	18.1379
514.0000	18.1614
515.0000	18.1966
516.0000	18.2138
517.0000	18.2246
518.0000	18.2302
519.0000	18.2753
520.0000	18.301
521.0000	18.3557
522.0000	18.4317
523.0000	18.5365
524.0000	18.6194
525.0000	18.6957
526.0000	18.8011
527.0000	18.9461
528.0000	19.0999
529.0000	19.2581
530.0000	19.4252
531.0000	19.641
532.0000	19.8692
533.0000	20.1603
534.0000	20.4418
535.0000	20.7661
536.0000	21.0947
537.0000	21.4918
538.0000	21.93
539.0000	22.3949
540.0000	22.8878
541.0000	23.4249
542.0000	24.0567
543.0000	24.7888
544.0000	25.6095
545.0000	26.5032
546.0000	27.47
547.0000	28.4758
548.0000	29.6303
549.0000	30.8249
550.0000	32.1373
551.0000	33.5086
552.0000	35.0889
553.0000	36.8353
554.0000	38.6445
555.0000	40.5403
556.0000	42.5717
557.0000	44.6955
558.0000	46.8453
559.0000	49.0158
560.0000	51.222
561.0000	53.5468
562.0000	55.981
563.0000	58.4809
564.0000	60.8601
565.0000	63.0368
566.0000	65.061
567.0000	66.9472
568.0000	68.6215
569.0000	70.0532
570.0000	71.2525
571.0000	72.1639
572.0000	72.7456
573.0000	72.8855
574.0000	72.6194
575.0000	72.0219
576.0000	71.1493
577.0000	69.9721
578.0000	68.3861
579.0000	66.4844
580.0000	64.3528
581.0000	61.9936
582.0000	59.4523
583.0000	56.8498
584.0000	54.2864
585.0000	51.6584
586.0000	49.1131
587.0000	46.6066
588.0000	44.2247
589.0000	41.7611
590.0000	39.4378
591.0000	37.2874
