TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/10/18
TIME	15:18:25
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	400.0000
LASTX	700.0000
NPOINTS	301
FIRSTY	8.32658
MAXY	40.84857
MINY	2.66324
XYDATA
400.0000	8.32658
401.0000	8.53635
402.0000	8.7354
403.0000	8.89046
404.0000	9.0427
405.0000	9.21711
406.0000	9.3788
407.0000	9.55168
408.0000	9.69248
409.0000	9.85863
410.0000	9.98963
411.0000	10.1123
412.0000	10.2131
413.0000	10.314
414.0000	10.4235
415.0000	10.5096
416.0000	10.5722
417.0000	10.6081
418.0000	10.6644
419.0000	10.721
420.0000	10.7879
421.0000	10.8379
422.0000	10.8689
423.0000	10.8645
424.0000	10.8608
425.0000	10.8728
426.0000	10.8969
427.0000	10.9074
428.0000	10.8956
429.0000	10.8995
430.0000	10.9167
431.0000	10.9485
432.0000	10.9698
433.0000	10.9822
434.0000	10.9822
435.0000	10.9822
436.0000	10.9832
437.0000	10.9753
438.0000	10.9704
439.0000	10.9536
440.0000	10.9244
441.0000	10.8812
442.0000	10.8243
443.0000	10.7888
444.0000	10.747
445.0000	10.7121
446.0000	10.666
447.0000	10.6222
448.0000	10.5466
449.0000	10.4812
450.0000	10.4015
451.0000	10.3429
452.0000	10.276
453.0000	10.2141
454.0000	10.1572
455.0000	10.0976
456.0000	10.0349
457.0000	9.96881
458.0000	9.91915
459.0000	9.87714
460.0000	9.8538
461.0000	9.80523
462.0000	9.76741
463.0000	9.70828
464.0000	9.67563
465.0000	9.62333
466.0000	9.61966
467.0000	9.59469
468.0000	9.60463
469.0000	9.5792
470.0000	9.59098
471.0000	9.60276
472.0000	9.62065
473.0000	9.62662
474.0000	9.62738
475.0000	9.64427
476.0000	9.67663
477.0000	9.70671
478.0000	9.71786
479.0000	9.7181
480.0000	9.7213
481.0000	9.74291
482.0000	9.76351
483.0000	9.78207
484.0000	9.78893
485.0000	9.8055
486.0000	9.81002
487.0000	9.82245
488.0000	9.83045
489.0000	9.84056
490.0000	9.85415
491.0000	9.86465
492.0000	9.88483
493.0000	9.88749
494.0000	9.88422
495.0000	9.89119
496.0000	9.9087
497.0000	9.93878
498.0000	9.94426
499.0000	9.95817
500.0000	9.94762
501.0000	9.96749
502.0000	9.96274
503.0000	9.96672
504.0000	9.93773
505.0000	9.94073
506.0000	9.96236
507.0000	9.98511
508.0000	9.9838
509.0000	9.9702
510.0000	9.96831
511.0000	9.98208
512.0000	9.9922
513.0000	9.99868
514.0000	10.0093
515.0000	10.0393
516.0000	10.0486
517.0000	10.051
518.0000	10.0487
519.0000	10.0845
520.0000	10.1295
521.0000	10.1586
522.0000	10.1898
523.0000	10.2278
524.0000	10.2849
525.0000	10.3456
526.0000	10.4094
527.0000	10.4764
528.0000	10.5527
529.0000	10.6143
530.0000	10.6933
531.0000	10.7971
532.0000	10.8994
533.0000	11.0268
534.0000	11.1373
535.0000	11.2813
536.0000	11.3893
537.0000	11.5239
538.0000	11.6886
539.0000	11.8998
540.0000	12.1095
541.0000	12.3338
542.0000	12.5885
543.0000	12.8775
544.0000	13.1791
545.0000	13.5183
546.0000	13.8631
547.0000	14.2623
548.0000	14.6805
549.0000	15.1325
550.0000	15.6287
551.0000	16.1859
552.0000	16.8446
553.0000	17.5544
554.0000	18.3048
555.0000	19.117
556.0000	19.9668
557.0000	20.8441
558.0000	21.7567
559.0000	22.7526
560.0000	23.8211
561.0000	24.9763
562.0000	26.1881
563.0000	27.4669
564.0000	28.7599
565.0000	30.0359
566.0000	31.3223
567.0000	32.5766
568.0000	33.8374
569.0000	35.0327
570.0000	36.2059
571.0000	37.2601
572.0000	38.2199
573.0000	39.042
574.0000	39.7233
575.0000	40.268
576.0000	40.6388
577.0000	40.8486
578.0000	40.8052
579.0000	40.5966
580.0000	40.2002
581.0000	39.5971
582.0000	38.7705
583.0000	37.7884
584.0000	36.6913
585.0000	35.5102
586.0000	34.2109
587.0000	32.9056
588.0000	31.5013
589.0000	30.0482
590.0000	28.5579
