TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/10/18
TIME	15:11:29
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	400.0000
LASTX	700.0000
NPOINTS	301
FIRSTY	19.03589
MAXY	116.20003
MINY	5.12190
XYDATA
400.0000	19.0359
401.0000	19.6744
402.0000	20.2555
403.0000	20.8419
404.0000	21.3728
405.0000	21.8855
406.0000	22.3741
407.0000	22.893
408.0000	23.3852
409.0000	23.8172
410.0000	24.1462
411.0000	24.4077
412.0000	24.6654
413.0000	24.8986
414.0000	25.0773
415.0000	25.1583
416.0000	25.2019
417.0000	25.2353
418.0000	25.2568
419.0000	25.2762
420.0000	25.3048
421.0000	25.3032
422.0000	25.274
423.0000	25.1686
424.0000	25.0907
425.0000	25.0816
426.0000	25.0574
427.0000	25.008
428.0000	24.9249
429.0000	24.9163
430.0000	24.9661
431.0000	24.9664
432.0000	24.9854
433.0000	25.0197
434.0000	25.1059
435.0000	25.1905
436.0000	25.2516
437.0000	25.2946
438.0000	25.352
439.0000	25.4112
440.0000	25.4509
441.0000	25.4708
442.0000	25.4582
443.0000	25.4906
444.0000	25.5004
445.0000	25.5028
446.0000	25.4692
447.0000	25.4406
448.0000	25.4526
449.0000	25.445
450.0000	25.4441
451.0000	25.4073
452.0000	25.3728
453.0000	25.3204
454.0000	25.2852
455.0000	25.2597
456.0000	25.1913
457.0000	25.1047
458.0000	25.0431
459.0000	25.0305
460.0000	25.0205
461.0000	25.0106
462.0000	24.9887
463.0000	24.9893
464.0000	24.9701
465.0000	24.9845
466.0000	24.9945
467.0000	24.9871
468.0000	24.9538
469.0000	24.9664
470.0000	25.0362
471.0000	25.1396
472.0000	25.2095
473.0000	25.2726
474.0000	25.3195
475.0000	25.3689
476.0000	25.3887
477.0000	25.4092
478.0000	25.4154
479.0000	25.4581
480.0000	25.4809
481.0000	25.5696
482.0000	25.6059
483.0000	25.6553
484.0000	25.6711
485.0000	25.6373
486.0000	25.6485
487.0000	25.6018
488.0000	25.6526
489.0000	25.6469
490.0000	25.6996
491.0000	25.7038
492.0000	25.7171
493.0000	25.6826
494.0000	25.6657
495.0000	25.6401
496.0000	25.6321
497.0000	25.6513
498.0000	25.6428
499.0000	25.6539
500.0000	25.5924
501.0000	25.5457
502.0000	25.524
503.0000	25.5441
504.0000	25.5995
505.0000	25.5964
506.0000	25.5937
507.0000	25.5798
508.0000	25.5807
509.0000	25.5898
510.0000	25.5971
511.0000	25.6233
512.0000	25.663
513.0000	25.7326
514.0000	25.7828
515.0000	25.8728
516.0000	25.9469
517.0000	26.0777
518.0000	26.2085
519.0000	26.3834
520.0000	26.5523
521.0000	26.7439
522.0000	26.9368
523.0000	27.1772
524.0000	27.4736
525.0000	27.8132
526.0000	28.17
527.0000	28.5464
528.0000	28.9847
529.0000	29.4659
530.0000	29.9825
531.0000	30.5282
532.0000	31.153
533.0000	31.8368
534.0000	32.5523
535.0000	33.3396
536.0000	34.2432
537.0000	35.3187
538.0000	36.4666
539.0000	37.6774
540.0000	38.9822
541.0000	40.411
542.0000	42.0009
543.0000	43.7646
544.0000	45.7508
545.0000	47.8651
546.0000	50.1086
547.0000	52.4353
548.0000	55.019
549.0000	57.7904
550.0000	60.8085
551.0000	63.9742
552.0000	67.3761
553.0000	70.9919
554.0000	74.7345
555.0000	78.5428
556.0000	82.4014
557.0000	86.2806
558.0000	90.1575
559.0000	93.925
560.0000	97.5793
561.0000	101.148
562.0000	104.527
563.0000	107.706
564.0000	110.401
565.0000	112.637
566.0000	114.321
567.0000	115.505
568.0000	116.123
569.0000	116.2
570.0000	115.614
571.0000	114.38
572.0000	112.535
573.0000	110.19
574.0000	107.344
575.0000	103.98
576.0000	100.363
577.0000	96.5314
578.0000	92.5168
579.0000	88.1994
580.0000	83.7274
581.0000	79.149
582.0000	74.6504
583.0000	70.391
584.0000	66.3577
585.0000	62.5738
586.0000	59.0105
587.0000	55.6566
588.0000	52.4511
589.0000	49.2857
590.0000	46.3759
591.0000	43.7057
592.0000	41.3392
